Function,Gene
GO:1901723,201163
GO:2000506,201163
GO:0090435,163590
GO:0000823,253430
GO:0000824,253430
GO:0000825,253430
GO:0047326,253430
GO:0008781,55907
GO:0023035,79155
GO:0017116,92797
GO:1903775,92797
GO:0044772,79858
GO:0004835,150465
GO:1904240,258010
GO:0030107,10859
GO:0032945,10859
GO:0035548,10859
GO:0046636,10859
GO:2001193,10859
GO:0021993,84678
GO:0072345,219931
GO:0019276,124872
GO:0070463,81930
GO:1902525,57599
GO:0048560,123016
GO:0050893,123016
GO:0031344,57471
GO:0036501,55666
GO:0048621,159296
GO:0043390,54905
GO:0048389,130497
GO:0072111,130497
GO:0072143,130497
GO:0072168,130497
GO:0072169,130497
GO:0072183,130497
GO:0072184,130497
GO:0072234,130497
GO:0072239,130497
GO:0072259,130497
GO:0072268,130497
GO:0090094,130497
GO:0046963,347734
GO:0046964,347734
GO:1902559,347734
GO:0007113,9039
GO:0006045,140838
GO:0046380,140838
GO:0050124,140838
GO:0050459,64850
GO:0051308,130951
GO:0000966,55124
GO:0010370,55124
GO:0060903,55124
GO:0035695,132671
GO:0008252,30833
GO:0009223,30833
GO:0019103,30833
GO:0033883,493911
GO:0000957,87178
GO:0035927,87178
GO:0097222,87178
GO:0052731,162466
GO:0052732,162466
GO:1904211,81502
GO:0031780,56246
GO:0031783,56246
GO:0072393,23299
GO:0042851,84706
GO:1903949,54795
GO:1904179,54795
GO:1904199,54795
GO:0010822,84709
GO:0050942,63915
GO:0061628,26038
GO:0060005,117532
GO:0045186,9231
GO:0010446,125981
GO:0046514,125981
GO:0002652,84868
GO:0002859,84868
GO:0032687,84868
GO:0032712,84868
GO:0071656,84868
GO:0070165,338442
GO:0070553,338442
GO:0030817,165140
GO:0050646,165140
GO:0050647,165140
GO:0050648,165140
GO:0038181,151306
GO:0038182,151306
GO:0038184,151306
GO:0001760,130013
GO:1905004,130013
GO:1905012,130013
GO:0008955,55790
GO:0046398,55790
GO:2000254,84236
GO:2000677,84444
GO:1901184,79628
GO:0072354,83903
GO:0090231,83903
GO:2000751,83903
GO:0008579,142679
GO:0047389,81544
GO:0046619,10818
GO:0002642,51237
GO:0004142,56994
GO:0045204,6815
GO:0008962,114971
GO:1903551,10015
GO:0005316,6574
GO:0045210,22822
GO:0015929,284004
GO:1990269,123169
GO:0031324,10385
GO:0050062,84188
GO:0010603,11273
GO:0047888,114757
GO:2000490,114757
GO:0030305,60495
GO:0019866,129807
GO:0052794,129807
GO:0052795,129807
GO:0052796,129807
GO:0015362,64849
GO:0005690,26121
GO:0070990,26121
GO:0071166,26121
GO:1903118,170392
GO:0002588,260434
GO:0016500,122042
GO:0035710,91543
GO:0031022,23224
GO:0010531,10464
GO:0031393,10464
GO:0042521,10464
GO:0036156,56171
GO:0098582,26053
GO:0032803,29116
GO:0016445,56259
GO:0032268,54434
GO:0070877,54487
GO:0042424,220074
GO:0002947,117584
GO:0097275,7021
GO:0097276,7021
GO:0097277,7021
GO:0033677,1653
GO:0039552,6397
GO:0098772,6397
GO:0045081,28951
GO:0004376,9488
GO:0002263,8729
GO:1903409,8729
GO:1903420,8729
GO:0052836,9807
GO:0052839,9807
GO:0009444,8013
GO:0038097,8013
GO:2000108,8013
GO:0043379,7248
GO:0051386,10479
GO:0090232,10397
GO:1903748,10808
GO:2000327,9125
GO:0046633,1794
GO:0036510,9695
GO:0097466,9695
GO:1904382,9695
GO:0090164,399687
GO:1990253,10985
GO:1901097,9711
GO:1904566,1902
GO:1902771,6653
GO:1902948,6653
GO:1902955,6653
GO:1902960,6653
GO:1902997,6653
GO:0000033,10195
GO:0052925,10195
GO:0032990,5819
GO:0046814,5819
GO:0051654,5819
GO:1903924,2100
GO:1903925,2100
GO:0003220,6262
GO:0043924,6262
GO:0072599,6262
GO:0097050,6262
GO:0046890,7069
GO:0048692,7143
GO:0010721,2487
GO:0070367,2487
GO:1903691,6239
GO:2000757,3066
GO:0002194,5629
GO:0050692,5629
GO:0061114,5629
GO:0090425,5629
GO:1901978,5629
GO:2000979,5629
GO:0090500,3037
GO:0034722,8836
GO:0046900,8836
GO:0002001,5125
GO:0043997,2648
GO:0044154,2648
GO:0045659,3635
GO:0061153,1896
GO:0046587,22920
GO:0001616,2693
GO:0043134,2693
GO:0070486,10507
GO:0042667,474
GO:0045609,474
GO:0003335,1775
GO:0016246,10658
GO:0042835,10658
GO:0015127,1244
GO:0015723,1244
GO:0015732,1244
GO:0032201,5976
GO:0031085,3257
GO:0007147,1618
GO:0007493,2627
GO:0035239,2627
GO:0008507,6528
GO:0071247,572
GO:2000628,8570
GO:0004361,2639
GO:0046949,2639
GO:0002508,2302
GO:0002897,2302
GO:0072016,2302
GO:1901248,2302
GO:0046642,8764
GO:0015132,6578
GO:0070037,10436
GO:1990384,4814
GO:0032607,3665
GO:0034127,3665
GO:0045655,3665
GO:0051733,10978
GO:0005171,11146
GO:1904454,8975
GO:1904353,7874
GO:0031117,11075
GO:0006577,635
GO:0006579,635
GO:0047150,635
GO:0050666,635
GO:0071267,635
GO:0002367,3140
GO:0021526,89884
GO:1901003,112464
GO:0009398,55312
GO:1901231,85407
GO:1901233,85407
GO:2000639,55294
GO:0047946,92292
GO:0042017,116379
GO:0042018,116379
GO:0042516,116379
GO:0035872,80196
GO:2000374,80196
GO:0001594,83551
GO:0002759,55012
GO:0030865,55012
GO:0005457,84912
GO:0005462,84912
GO:0005464,84912
GO:0015783,84912
GO:0015788,84912
GO:0015790,84912
GO:1990569,84912
GO:0001631,84539
GO:1902045,64114
GO:0034455,84916
GO:0005996,89792
GO:0030309,89792
GO:0050694,89792
GO:1902414,91862
GO:0008792,113451
GO:0015489,113451
GO:0015847,113451
GO:0097055,113451
GO:0098629,113451
GO:1990005,113451
GO:0034203,91869
GO:0016411,57104
GO:0034164,338382
GO:0032202,65057
GO:0035282,65057
GO:0060381,65057
GO:0000738,3669
GO:0008859,3669
GO:0031651,57561
GO:0044252,57561
GO:0090327,57561
GO:1900477,138151
GO:1904744,54984
GO:0004034,130589
GO:0036245,28960
GO:0070247,79444
GO:0004633,60490
GO:0090177,115908
GO:1902018,115704
GO:0006864,55186
GO:0015218,55186
GO:0000923,10426
GO:0008275,10426
GO:0051415,10426
GO:0005816,10426
GO:0030171,84329
GO:0046588,53827
GO:0019784,78990
GO:0016077,131870
GO:0035863,131870
GO:0035870,131870
GO:0046709,131870
GO:0090450,131870
GO:0097383,131870
GO:1901639,131870
GO:1901640,131870
GO:1901641,131870
GO:0004479,123263
GO:0071951,123263
GO:0035594,25999
GO:0044091,25999
GO:0019408,116150
GO:0032383,116150
GO:0034982,115209
GO:0006343,23411
GO:0034391,23411
GO:0042595,23411
GO:0071441,23411
GO:0071900,23411
GO:2000619,23411
GO:2000655,23411
GO:0070130,115416
GO:0004343,64841
GO:0050346,112849
GO:0018112,112849
GO:0008265,55034
GO:0043545,55034
GO:0097039,55072
GO:0000469,88745
GO:0016267,29071
GO:0019075,93343
GO:1903772,93343
GO:0008817,326625
GO:0032918,112483
GO:0032919,112483
GO:0032920,112483
GO:0046204,112483
GO:0004577,199857
GO:0007225,84976
GO:1990174,80153
GO:0032074,79661
GO:0008039,140735
GO:0048297,9984
GO:0002337,112616
GO:1904902,79643
GO:1903541,79643
GO:0072517,636
GO:1900276,636
GO:1900737,636
GO:0008973,55276
GO:0046386,55276
GO:1900148,29956
GO:1905045,29956
GO:0032361,57026
GO:0030697,79979
GO:0051487,84930
GO:0019284,51074
GO:0046570,51074
GO:0010797,11267
GO:0061448,91252
GO:0070773,55093
GO:0031231,92960
GO:0061185,6423
GO:2000035,6423
GO:0070139,205564
GO:0044317,92840
GO:0009400,192111
GO:0009000,51540
GO:0018364,100996939
GO:0070476,100996939
GO:0000224,55768
GO:1901082,5074
GO:1904457,5074
GO:0030626,55285
GO:0090085,83737
GO:0015216,85320
GO:0015865,85320
GO:0032414,65266
GO:0050794,65266
GO:0072156,65266
GO:0035621,84725
GO:0097001,84725
GO:0044818,80279
GO:0097576,23339
GO:0050571,83592
GO:0014841,84466
GO:0070292,117245
GO:0014717,219770
GO:0102008,55748
GO:0019826,112398
GO:0043160,122258
GO:0047220,126792
GO:0000414,64324
GO:0001770,81609
GO:0001704,55614
GO:0035241,55170
GO:0070611,55170
GO:0070612,55170
GO:1990595,117194
GO:0045601,81575
GO:2000303,142891
GO:0042720,196294
GO:0071973,92749
GO:0021822,89927
GO:2000691,144165
GO:0016153,131669
GO:0032509,83547
GO:0044773,91603
GO:0032970,122786
GO:0098829,113235
GO:1904447,113235
GO:0050480,144193
GO:0035544,84079
GO:0005954,57172
GO:0009595,114548
GO:0032621,114548
GO:0044546,114548
GO:0050701,114548
GO:2000321,114548
GO:0030037,116985
GO:0042984,63941
GO:0000831,117283
GO:0045076,112744
GO:0045414,112744
GO:0045423,112744
GO:0090210,25960
GO:0004493,84693
GO:0046491,84693
GO:0043012,79400
GO:0070889,25946
GO:1902164,25946
GO:2000765,25946
GO:0071890,55811
GO:0072616,115362
GO:0042748,114781
GO:1900242,114781
GO:0001680,51095
GO:0004810,51095
GO:0034062,51095
GO:0052927,51095
GO:0052928,51095
GO:0052929,51095
GO:1990180,51095
GO:1990930,221120
GO:1903438,9585
GO:0008510,83697
GO:0031460,54407
GO:0032328,54407
GO:0005366,114134
GO:0070442,10077
GO:0072148,170302
GO:0016847,84680
GO:0022840,24145
GO:0001080,9971
GO:0006109,9971
GO:0034255,9971
GO:0038185,9971
GO:0072615,9971
GO:1902122,9971
GO:2000213,9971
GO:2001250,9971
GO:1902855,585
GO:0004485,56922
GO:0001716,259307
GO:0009452,96764
GO:0022613,96764
GO:0036261,96764
GO:0071164,96764
GO:0071167,96764
GO:0045175,55914
GO:0033578,64788
GO:0002085,4838
GO:0033505,4838
GO:0048327,4838
GO:0060460,4838
GO:0060802,4838
GO:0090010,4838
GO:0000408,112858
GO:0070525,112858
GO:0003050,91608
GO:0070722,6913
GO:0090239,55677
GO:2001253,55677
GO:1901675,25942
GO:0047800,84890
GO:0035596,51654
GO:1903589,26051
GO:0061300,83943
GO:0016412,619373
GO:0018191,619373
GO:0000718,11284
GO:0017076,11284
GO:0019201,11284
GO:0098504,11284
GO:0000309,349565
GO:0034628,349565
GO:0015386,84679
GO:0051545,1839
GO:0008627,6326
GO:0018352,2571
GO:0033791,8309
GO:0004306,5833
GO:0021723,8929
GO:0021934,8929
GO:0048486,8929
GO:0048894,8929
GO:0061452,8929
GO:0071352,988
GO:0072422,988
GO:1904568,988
GO:1990646,988
GO:0000032,6388
GO:0031502,6388
GO:0044845,6388
GO:1900101,6388
GO:0008445,8528
GO:0018323,11315
GO:0036470,11315
GO:0036471,11315
GO:0036478,11315
GO:0044388,11315
GO:0046295,11315
GO:0050787,11315
GO:1902903,11315
GO:1902958,11315
GO:1903073,11315
GO:1903122,11315
GO:1903135,11315
GO:1903136,11315
GO:1903168,11315
GO:1903178,11315
GO:1903181,11315
GO:1903190,11315
GO:1903197,11315
GO:1903200,11315
GO:1903384,11315
GO:1990422,11315
GO:2000277,11315
GO:0045560,11315
GO:1903141,1903
GO:0071600,2138
GO:0030379,6272
GO:0002695,2852
GO:0010948,2852
GO:0017082,2852
GO:0006624,5641
GO:1901185,5641
GO:0071561,30849
GO:0044254,5027
GO:0051709,5027
GO:1904172,5027
GO:0016078,10940
GO:0050703,6284
GO:0060980,6910
GO:1900117,6910
GO:0005290,10991
GO:0006867,10991
GO:0015182,10991
GO:0015817,10991
GO:0089709,10991
GO:2000487,10991
GO:0006121,6391
GO:0045273,6391
GO:0022406,11261
GO:0070105,2672
GO:2000124,11343
GO:0003171,5308
GO:0021763,5308
GO:0021855,5308
GO:0060127,5308
GO:0060577,5308
GO:0060578,5308
GO:0008709,3028
GO:0018454,3028
GO:0030283,3028
GO:0047015,3028
GO:0005595,1303
GO:0015633,7781
GO:0051050,7781
GO:0031441,580
GO:2000549,6363
GO:0097232,21
GO:0097233,21
GO:0035907,4824
GO:0071899,4824
GO:0097162,4824
GO:2000836,4824
GO:0015862,2030
GO:1903774,7251
GO:2000397,7251
GO:2000256,10519
GO:0007371,6608
GO:0021910,6608
GO:0051799,6608
GO:0060248,6608
GO:0072285,6608
GO:2000826,6608
GO:0021767,27023
GO:0061374,27023
GO:0061377,27023
GO:0061381,27023
GO:0005298,6534
GO:0071105,4435
GO:0014734,4653
GO:0038133,4653
GO:0072355,7443
GO:0016854,10170
GO:0061730,79035
GO:0004549,60528
GO:0072684,60528
GO:0051341,51295
GO:0090560,1802
GO:0036502,55829
GO:0080164,55829
GO:0042564,10514
GO:0000210,83594
GO:0019677,83594
GO:0010999,27102
GO:0045993,27102
GO:0046986,27102
GO:0015139,89874
GO:0072674,128506
GO:0055024,57158
GO:0070274,84811
GO:1903900,84313
GO:0061090,7780
GO:0003210,55897
GO:0003236,55897
GO:0003259,55897
GO:0035481,55897
GO:0042664,55897
GO:0060921,55897
GO:0060975,55897
GO:0031883,51308
GO:0070625,51150
GO:0070042,91893
GO:1903259,84305
GO:0035034,90780
GO:0043843,83440
GO:0042946,55974
GO:0042947,55974
GO:0070481,53918
GO:0071025,53918
GO:0000725,83695
GO:0042335,84283
GO:0008783,79814
GO:0033388,79814
GO:0010836,26277
GO:0031930,84275
GO:1990519,84275
GO:0031867,55527
GO:0060837,83605
GO:0090301,80199
GO:2000314,80199
GO:0044065,92170
GO:0004578,56052
GO:0009103,56052
GO:0016312,51763
GO:0034594,51763
GO:0046030,51763
GO:2001153,51763
GO:0002761,80762
GO:0044783,51322
GO:0071894,51322
GO:0002196,100885850
GO:0002196,80755
GO:0036031,83640
GO:0002561,55361
GO:0035838,55361
GO:0044231,55361
GO:0061685,92715
GO:0031081,55706
GO:0070762,55706
GO:0030474,55706
GO:0018455,10901
GO:0042357,79178
GO:0050333,79178
GO:0048749,91851
GO:0016430,51531
GO:0019135,83475
GO:0008251,23536
GO:1903588,11235
GO:0032203,55135
GO:0090671,55135
GO:1904867,55135
GO:0000009,79087
GO:0052917,79087
GO:0051282,79085
GO:0051503,79085
GO:0097274,79085
GO:0098594,8673
GO:0071629,55658
GO:0019166,51102
GO:0097631,83460
GO:0018011,28989
GO:0018012,28989
GO:0018016,28989
GO:0035572,28989
GO:0035573,28989
GO:0036509,55741
GO:0003882,81490
GO:0006490,79053
GO:0042281,79053
GO:0042219,87769
GO:0033262,54962
GO:0034625,64834
GO:0019144,53343
GO:0046032,53343
GO:0070159,80222
GO:0002190,5936
GO:0032055,5936
GO:0097158,5936
GO:0021501,23648
GO:0021547,23648
GO:0002590,55080
GO:0071295,83990
GO:0005924,10580
GO:0090138,83700
GO:0061143,64220
GO:0006668,81537
GO:0036335,55366
GO:0072202,55366
GO:1903441,583
GO:0008747,80896
GO:0009128,84618
GO:0010857,65018
GO:0090258,65018
GO:1903852,65018
GO:1904544,65018
GO:0022820,56996
GO:0046490,91734
GO:0015499,65010
GO:0015659,65010
GO:0015660,65010
GO:0015724,65010
GO:0015797,65010
GO:0002696,83639
GO:0006193,3704
GO:0009204,3704
GO:0036220,3704
GO:0036222,3704
GO:0055086,3704
GO:0045209,80824
GO:0008424,2530
GO:0036071,2530
GO:0043112,2530
GO:0046368,2530
GO:0060243,54825
GO:0090675,54825
GO:0008457,84002
GO:0047256,84002
GO:0016072,84365
GO:0032542,140809
GO:2000682,65267
GO:2000688,65267
GO:0070012,57486
GO:1902809,57486
GO:0016223,64902
GO:0019481,64902
GO:0047305,64902
GO:0016116,83875
GO:0016119,83875
GO:0016121,83875
GO:0016122,83875
GO:0034728,29072
GO:0060977,29072
GO:0097198,29072
GO:1904251,80025
GO:0033342,23560
GO:0030550,111188157
GO:0030550,66004
GO:0030550,432355
GO:0006030,27159
GO:0006037,27159
GO:0038131,65078
GO:0002362,50943
GO:0002851,50943
GO:0032831,50943
GO:0015382,6561
GO:0006238,7371
GO:0044211,7371
GO:1990462,85363
GO:0070350,79068
GO:1990931,79068
GO:0061734,55626
GO:1902117,85459
GO:0071678,64919
GO:0001607,56923
GO:0042924,56923
GO:0070646,26054
GO:0008721,63826
GO:0018114,63826
GO:0030378,63826
GO:0070179,63826
GO:0061629,26287
GO:1902253,26287
GO:0005307,60482
GO:0010509,56648
GO:0034972,63978
GO:0060817,63978
GO:0045518,50616
GO:0052858,80218
GO:0071962,80218
GO:0061503,79876
GO:0061504,79876
GO:0071566,79876
GO:0008969,64077
GO:0000994,84232
GO:0070217,84232
GO:0000818,79003
GO:1903434,83452
GO:2000156,83452
GO:0016938,64837
GO:0004534,22803
GO:0045092,54472
GO:2000348,81858
GO:0022402,84084
GO:0008665,51251
GO:0019777,83734
GO:0034263,83734
GO:0003692,81030
GO:0051673,84659
GO:0000011,64145
GO:0010009,64145
GO:0009399,23479
GO:0036455,23479
GO:0044571,23479
GO:0015820,388662
GO:0002739,9474
GO:0048840,9474
GO:0061739,9474
GO:0009583,23596
GO:1990175,55040
GO:0010949,64241
GO:0045796,64241
GO:0045234,64840
GO:0001621,64805
GO:1904139,64805
GO:0038023,81285
GO:0042534,64170
GO:0032889,64601
GO:0030380,64806
GO:0032616,64806
GO:0032634,64806
GO:0030834,83442
GO:0097036,64801
GO:1904947,81034
GO:0030047,11078
GO:0047016,80270
GO:0033477,23743
GO:0061627,23743
GO:0004164,51611
GO:1901533,83881
GO:0021919,8646
GO:0040040,57468
GO:1900424,27086
GO:1901256,27086
GO:2001182,27086
GO:0007499,8626
GO:0010481,8626
GO:0052381,54802
GO:0070900,54802
GO:0003975,1798
GO:0071228,10628
GO:1903387,25930
GO:1903393,25930
GO:0090148,128866
GO:0004747,64080
GO:0019303,64080
GO:0030387,64122
GO:0030389,64122
GO:0030393,64122
GO:0046922,23509
GO:0061711,64172
GO:0044819,1263
GO:0047290,27090
GO:1902480,81610
GO:0001100,28984
GO:0004378,85365
GO:0033577,85365
GO:0005276,140679
GO:0015495,140679
GO:0044316,140679
GO:0019200,84197
GO:0006313,79725
GO:0002141,79955
GO:0060007,84189
GO:0033682,80119
GO:0044806,80119
GO:0070782,55113
GO:0003142,64321
GO:0060807,64321
GO:2000043,64321
GO:0061709,54463
GO:0003987,79611
GO:0032545,65083
GO:0034456,65083
GO:0032635,64343
GO:0032640,64343
GO:0044565,64343
GO:0052918,79796
GO:0052926,79796
GO:0060300,64388
GO:0032556,79077
GO:0047840,79077
GO:0045145,64789
GO:1904491,65250
GO:0045103,81493
GO:0016095,79644
GO:0035299,64768
GO:0052746,64768
GO:0036266,55139
GO:0071630,55139
GO:0072671,55139
GO:0009256,441024
GO:0051998,79624
GO:0048213,25839
GO:0035279,192669
GO:0090625,192669
GO:0018009,79929
GO:0044545,54934
GO:0047545,79944
GO:0017126,84172
GO:1901724,79727
GO:0032217,79581
GO:0032218,79581
GO:0004632,79717
GO:0047369,79783
GO:1903008,64147
GO:0015390,64078
GO:0015864,64078
GO:0001681,54414
GO:1900370,57510
GO:0003834,53630
GO:0035238,53630
GO:1901810,53630
GO:0060668,59277
GO:0005034,59341
GO:0007231,59341
GO:0015275,59341
GO:0071642,59341
GO:0097497,59341
GO:1903444,59341
GO:1903759,59341
GO:0001532,50615
GO:0038114,50615
GO:0007227,55764
GO:0035720,55764
GO:0042586,64146
GO:0071963,29780
GO:0090214,10761
GO:0035543,57393
GO:0051957,57393
GO:0018872,57412
GO:0030792,57412
GO:0009590,50508
GO:0008829,60489
GO:0030233,60386
GO:0030302,60386
GO:0032498,64127
GO:0032500,64127
GO:0046645,64127
GO:2000363,64127
GO:0032875,59343
GO:0047394,54857
GO:0061736,57154
GO:0071211,57154
GO:0071006,57703
GO:0030504,56172
GO:0050925,6092
GO:0021793,91584
GO:0050923,91584
GO:0009826,57669
GO:0048319,57669
GO:0032277,64111
GO:0000349,56949
GO:0021999,1952
GO:1902466,57343
GO:0045016,57380
GO:1990614,57380
GO:0043004,57120
GO:0098621,51091
GO:0045014,5119
GO:0010714,56729
GO:2000872,56729
GO:0000305,10587
GO:0050828,51297
GO:0015439,10058
GO:0060345,30061
GO:0097689,30061
GO:1903988,30061
GO:0010255,51085
GO:0035538,51085
GO:0015421,23457
GO:0050755,54210
GO:0046079,56953
GO:0001576,53947
GO:0050512,53947
GO:0072028,10736
GO:0090189,10736
GO:0097168,10736
GO:0015235,51293
GO:0030656,51293
GO:0033037,50515
GO:0036514,7976
GO:0036515,7976
GO:2001311,51205
GO:0050262,27231
GO:1902636,8195
GO:0070586,60626
GO:0016243,23400
GO:1905037,23400
GO:1905103,23400
GO:1990938,23400
GO:1902204,11082
GO:0002787,11005
GO:0042640,11005
GO:1903565,54585
GO:1903568,54585
GO:0035723,23236
GO:0060466,23236
GO:2000438,23236
GO:2000560,23236
GO:0035262,56956
GO:0035939,26508
GO:0050683,26508
GO:1901525,57103
GO:1902153,57103
GO:1903301,57103
GO:1904024,57103
GO:0021801,57142
GO:2001242,1540
GO:0042827,89781
GO:0048075,89781
GO:0015786,51006
GO:0043516,387893
GO:0006528,56954
GO:0050152,56954
GO:0000921,54443
GO:0018315,10243
GO:0061598,10243
GO:0061599,10243
GO:0072579,10243
GO:0002264,56892
GO:1903706,56892
GO:0019413,55902
GO:0019427,55902
GO:0019542,55902
GO:0047444,54187
GO:0050462,54187
GO:0001069,4154
GO:0034158,51311
GO:0006669,56848
GO:0008481,56848
GO:0017050,56848
GO:0015136,26503
GO:0015538,26503
GO:0015739,26503
GO:0032029,51332
GO:0005731,51547
GO:0007072,51547
GO:0097372,51547
GO:0045161,9463
GO:0048855,50506
GO:0021852,27185
GO:0090128,27185
GO:0016590,11177
GO:0019878,60496
GO:1990079,54360
GO:0035971,29085
GO:0051350,29085
GO:0036363,4054
GO:0008794,51022
GO:0071451,51022
GO:0005250,30819
GO:0000173,51562
GO:0042941,56301
GO:0009789,55915
GO:0097505,56852
GO:0060633,56998
GO:0031129,6299
GO:0072073,6299
GO:0036153,80339
GO:0051264,80339
GO:0051265,80339
GO:0000153,64422
GO:0003011,51761
GO:0034593,22908
GO:0005461,23169
GO:0015787,23169
GO:0004492,55862
GO:0072572,81847
GO:0031501,55650
GO:0055017,140706
GO:0019391,55347
GO:0038016,55788
GO:0070774,55331
GO:0071602,55331
GO:0046520,55304
GO:0017005,55775
GO:0060383,25913
GO:0015190,55238
GO:0015191,55238
GO:0015803,55238
GO:0015821,55238
GO:0008852,55218
GO:0050353,55217
GO:0016277,54496
GO:0035247,54496
GO:0060816,51132
GO:1900095,51132
GO:0071007,55696
GO:0052894,54498
GO:0052895,54498
GO:1903939,55011
GO:0036138,55662
GO:0036139,55662
GO:0036140,55662
GO:0042265,55662
GO:0051790,54995
GO:0044265,54982
GO:0032090,55655
GO:0043241,54541
GO:0008254,54928
GO:0010566,23408
GO:0036046,23408
GO:0036047,23408
GO:0036048,23408
GO:0036049,23408
GO:0036054,23408
GO:0036055,23408
GO:0061697,23408
GO:0061698,23408
GO:0061699,23408
GO:1901620,54903
GO:0097362,254394
GO:0036090,54784
GO:0046521,8877
GO:0048239,54386
GO:1904864,51339
GO:1900107,51339
GO:0098782,50801
GO:0008387,51302
GO:1901992,29766
GO:0097447,60481
GO:0003973,51179
GO:0052852,51179
GO:0052853,51179
GO:0052854,51179
GO:0048105,9620
GO:0060488,9620
GO:0060489,9620
GO:0060490,9620
GO:0090251,9620
GO:2000142,54700
GO:0045517,50604
GO:0048250,51312
GO:0051758,56776
GO:0043247,51750
GO:0090657,51750
GO:1904506,51750
GO:1904535,51750
GO:2000331,54413
GO:0061597,4337
GO:0032499,54209
GO:0070392,54209
GO:1903082,54209
GO:2000350,54209
GO:0047395,51573
GO:0010610,10642
GO:0022013,10642
GO:0036492,9451
GO:0004395,51805
GO:0008689,51805
GO:0044595,51805
GO:0044596,51805
GO:0019935,11163
GO:0048270,27430
GO:0001226,4848
GO:0001918,23746
GO:0071701,51277
GO:1903556,29126
GO:1903895,51283
GO:0003345,23767
GO:1902884,57190
GO:0070191,51734
GO:0070684,43847
GO:0004724,54704
GO:0043090,23677
GO:1903621,55812
GO:0008115,51268
GO:0033514,51268
GO:0050031,51268
GO:0010428,57659
GO:1904779,55722
GO:0034506,55920
GO:0072356,55920
GO:0044708,55777
GO:1903205,51765
GO:0034763,55917
GO:0098632,57549
GO:0019081,440275
GO:0039520,440275
GO:0060733,440275
GO:0071264,440275
GO:0045834,57540
GO:0008267,473
GO:0006781,8803
GO:0097401,57030
GO:0072755,55364
GO:0097201,55364
GO:0070418,7405
GO:0000390,24144
GO:1904876,24144
GO:0031510,10055
GO:0019948,10055
GO:0007329,10891
GO:0071873,10891
GO:1901857,10891
GO:1901860,10891
GO:1901863,10891
GO:1904635,10891
GO:1904639,10891
GO:1904640,10891
GO:1990843,10891
GO:1990844,10891
GO:1990845,10891
GO:2000184,10891
GO:0050444,4552
GO:1904042,4552
GO:0003029,22953
GO:0000773,10400
GO:0004608,10400
GO:0050747,10400
GO:0080101,10400
GO:0047598,1717
GO:0035967,10013
GO:0070845,10013
GO:0070846,10013
GO:0090035,10013
GO:0032506,6683
GO:0051228,6683
GO:0003186,23493
GO:0036304,23493
GO:2000723,23493
