Drug,Gene
DB00031,811
DB00025,811
DB01666,10468
DB00116,123263
DB00898,128
DB03704,128
DB04153,128
DB00157,128
DB00142,2895
DB04953,56479
DB06089,56479
DB04315,378
DB04464,8192
DB08691,1198
DB07664,1198
DB00157,1962
DB02010,1445
DB05075,1445
DB00674,1140
DB00157,4726
DB01440,79581
DB00139,8803
DB04315,56269
DB03814,56269
DB07265,7465
DB04608,7465
DB07226,7465
DB07006,7465
DB07257,7465
DB08365,7465
DB01942,8573
DB08818,3026
DB04451,1515
DB02869,1515
DB00157,501
DB01375,7416
DB00170,8858
DB00143,51060
DB04272,283
DB03088,283
DB00199,2862
DB06155,1268
DB05201,1268
DB05077,1268
DB05750,1268
DB00470,1268
DB05372,1268
DB00486,1268
DB05501,1234
DB04835,1234
DB05062,1234
DB00421,778
DB00393,778
DB01388,778
DB00568,778
DB04855,778
DB04920,778
DB00661,778
DB05130,729230
DB05159,729230
DB05486,729230
DB00980,4543
DB06594,4543
DB09071,4543
DB05359,4543
DB01065,4543
DB00126,5352
DB08162,6093
DB04707,6093
DB08756,6093
DB07876,6093
DB00119,5162
DB00157,5162
DB00108,3383
DB08818,3383
DB05070,2915
DB06201,2915
DB00659,2915
DB06060,2915
DB00071,4856
DB00030,4856
DB03385,763
DB08846,763
DB00909,763
DB01194,763
DB05294,5753
DB03088,3060
DB08513,3667
DB00119,9120
DB07068,5787
DB06989,5787
DB08678,5787
DB07127,5787
DB07608,1859
DB02659,2235
DB00675,5588
DB02482,5588
DB02010,5588
DB04522,5588
DB05166,139760
DB00421,79644
DB08515,5687
DB00188,5687
DB05161,5657
DB00128,8604
DB00780,8639
DB01275,8639
DB04334,8639
DB03331,26330
DB04477,26330
DB02205,26330
DB00157,26330
DB00171,10939
DB00160,23428
DB00120,23428
DB08236,10095
DB08235,10095
DB00162,112724
DB00157,4725
DB00114,211
DB00145,211
DB00142,6511
DB02379,387266
DB00188,5708
DB00893,2512
DB02285,2512
DB02325,55256
DB00143,2937
DB04395,2937
DB00151,2937
DB03408,2937
DB00145,2937
DB06151,2937
DB02078,5217
DB02580,5217
DB08818,50939
DB01032,24145
DB00107,5020
DB00242,54107
DB06616,613
DB08901,613
DB00641,3689
DB00242,50484
DB00114,113675
DB06867,5300
DB01766,5300
DB07853,9748
DB07664,9748
DB05147,112714
DB02659,1351
DB04464,1351
DB08916,2066
DB00114,339896
DB00586,41
DB00594,41
DB00157,3291
DB00114,2731
DB00145,2731
DB03316,7043
DB00786,4324
DB00675,5590
DB00134,4482
DB04447,4482
DB04958,933
DB06756,5625
DB00172,5625
DB04474,6278
DB06757,48
DB00013,5104
DB00055,5104
DB05413,5104
DB00675,10682
DB04315,1968
DB08818,708
DB01694,27087
DB03435,27087
DB00811,22978
DB00171,22978
DB07382,2081
DB00174,80150
DB00128,80150
DB00540,10857
DB00514,10857
DB09029,3605
DB03397,4245
DB00142,51557
DB01097,2185
DB08341,2185
DB01645,2185
DB04272,733
DB00157,4537
DB01863,27071
DB00909,11238
DB08846,11238
DB05831,4072
DB05319,4072
DB00514,4688
DB00115,4552
DB00134,4552
DB00200,4552
DB01008,4258
DB00143,4258
DB00142,26873
DB04464,4512
DB02659,4512
DB08342,79090
DB00119,9121
DB00158,2350
DB05168,2350
DB01034,2194
DB01083,2194
DB00544,151531
DB05041,151531
DB00139,10536
DB00126,10536
DB00172,10536
DB09303,255738
DB09302,255738
DB00157,126328
DB01717,158067
DB03796,3906
DB03448,6038
DB04367,1195
DB08691,1195
DB00038,3590
DB04315,221079
DB00114,85007
DB00160,85007
DB00242,5426
DB00071,5126
DB00030,5126
DB08818,7130
DB08813,2353
DB00852,2353
DB00120,2193
DB02485,55907
DB08059,5295
DB01064,5295
DB05210,5295
DB01373,6711
DB03401,6711
DB09073,1021
DB03496,1021
DB07379,1021
DB07795,1021
DB00142,55191
DB00130,55191
DB00055,5196
DB06822,9507
DB00167,3376
DB01780,7531
DB00025,7450
DB05202,7450
DB08009,57172
DB00116,10840
DB01278,10268
DB01942,98
DB02445,10007
DB03951,10007
DB02379,10007
DB04147,1072
DB00098,909
DB00055,1356
DB00129,84889
DB00125,84889
DB00123,84889
DB08912,102724428
DB08912,150094
DB00753,513
DB01159,513
DB01028,513
DB01236,513
DB01189,513
DB00228,513
DB00132,6546
DB00159,6546
DB00831,6275
DB03832,54677
DB02648,54677
DB00583,54677
DB00893,2495
DB00688,54576
DB00818,54576
DB00197,54576
DB00313,54576
DB00295,54576
DB00861,54576
DB02337,635
DB00134,635
DB04272,635
DB00149,51520
DB04661,912
DB01103,5334
DB04991,102
DB05483,7544
DB02884,7544
DB05337,11010
DB00157,8659
DB00120,10056
DB00313,6332
DB07232,10038
DB09074,10038
DB01752,51611
DB02010,3702
DB06589,3702
DB00851,23649
DB03740,27036
DB00201,5146
DB01277,3482
DB02900,3482
DB00166,51601
DB00721,3783
DB01110,3783
DB00468,3783
DB01159,3783
DB00257,3783
DB00228,3783
DB00143,4056
DB00852,467
DB00594,40
DB00150,3620
DB01065,3620
DB05446,350
DB01254,6777
DB05895,8795
DB00138,1497
DB00171,27
DB07664,27
DB05184,27
DB01254,27
DB00119,5091
DB07497,5091
DB00121,5091
DB00945,4792
DB08231,5534
DB04906,5534
DB05657,2693
DB00162,5949
DB00149,23395
DB00129,384
DB00125,384
DB03731,384
DB00945,51422
DB06061,4214
DB01065,438
DB04967,328
DB00157,7358
DB00042,127833
DB00157,7264
DB01169,595
DB00092,914
DB00768,6283
DB01025,6283
DB00364,2266
DB03461,79154
DB00242,56655
DB00157,4536
DB00148,1159
DB00148,548596
DB02216,4255
DB00151,4255
DB04531,4255
DB00145,140679
DB04489,1362
DB04865,6122
DB08437,6122
DB07374,6122
DB02494,6122
DB02467,5868
DB04137,5868
DB04315,5868
DB04397,5236
DB02835,5236
DB04530,5268
DB00157,4539
DB00171,9619
DB04521,2940
DB00143,2940
DB04931,4157
DB05479,4157
DB00157,3948
DB04326,226
DB02512,226
DB04733,226
DB08240,226
DB08868,53637
DB00308,90134
DB01162,90134
DB01110,90134
DB00457,90134
DB00590,90134
DB00134,4141
DB06196,624
DB03635,5473
DB00048,1277
DB04866,1277
DB01902,4905
DB03486,124583
DB03754,124583
DB01285,4158
DB01284,4158
DB05484,3576
DB05434,3576
DB05855,3576
DB00054,7448
DB00118,6723
DB01083,5406
DB08222,5406
DB04233,5406
DB08909,5406
DB07460,5747
DB07248,5747
DB04851,4363
DB01138,4363
DB00114,29968
DB00142,29968
DB08608,5164
DB08610,5164
DB08609,5164
DB01812,6817
DB00316,6817
DB00675,6817
DB04417,6817
DB04919,2244
DB00364,2244
DB08818,22927
DB08399,509
DB04216,509
DB07394,509
DB08629,509
DB07384,509
DB09034,3062
DB01136,4879
DB06412,4879
DB00031,4035
DB00100,4035
DB00025,4035
DB05217,10135
DB07656,10135
DB04216,26275
DB00170,154807
DB00143,2878
DB00139,9058
DB00031,302
DB00114,9517
DB00133,9517
DB00852,466
DB00159,2181
DB00143,119391
DB04752,2516
DB04683,2516
DB00130,5859
DB00201,3709
DB08818,143903
DB00114,51091
DB08080,84501
DB00075,919
DB05078,3598
DB00852,468
DB00188,5682
DB08515,5682
DB03542,3612
DB01356,3612
DB00199,55244
DB00142,2901
DB00130,116179
DB00242,5427
DB02659,1327
DB04464,1327
DB00171,157
DB04315,51128
DB00130,7047
DB00134,92935
DB08231,5530
DB05149,11200
DB04951,5045
DB03600,5045
DB05202,2811
DB05391,2811
DB05078,3566
DB00143,2882
DB04612,331
DB02628,331
DB00157,160287
DB00674,1145
DB08868,8529
DB00020,5553
DB04077,7048
DB07838,9397
DB02271,9397
DB07061,9397
DB02180,9397
DB00997,874
DB00155,29943
DB00157,51079
DB00113,634
DB04444,4629
DB00128,6505
DB00142,6505
DB08590,51135
DB00126,221120
DB00786,64066
DB06637,3746
DB00786,4325
DB03880,4325
DB06637,3741
DB00909,55800
DB00313,55800
DB01942,5816
DB00126,8284
DB03496,1025
DB04464,1329
DB02659,1329
DB00141,55577
DB00204,3768
DB01392,3768
DB01392,3766
DB00157,4728
DB06285,5745
DB05829,5745
DB00139,64064
DB01812,27284
DB04156,58190
DB04272,58190
DB00909,767
DB00160,57505
DB01050,7056
DB00055,7056
DB00384,6338
DB00594,6338
DB07702,57727
DB00141,5973
DB00121,31
DB00098,3688
DB01577,134864
DB06714,134864
DB01576,134864
DB00182,134864
DB00174,6510
DB04214,54935
DB08235,10092
DB08236,10092
DB08231,5957
DB00128,443
DB00062,259
DB00064,259
DB04552,1187
DB00674,1144
DB00021,6344
DB02107,404203
DB00114,10558
DB00133,10558
DB08818,3161
DB01727,3418
DB04315,2935
DB00129,6541
DB00123,6541
DB00125,6541
DB00786,8510
DB00852,11016
DB00157,3419
DB00686,2249
DB05309,2249
DB03401,29924
DB03316,29924
DB00157,4719
DB00145,6536
DB06098,7417
DB01375,7417
DB07168,816
DB04147,11034
DB05066,4909
DB08912,3984
DB00157,4713
DB00157,11112
DB01159,54331
DB01045,10599
DB01211,10599
DB00514,5880
DB00143,2876
DB00145,64902
DB00114,64902
DB00160,64902
DB00119,64902
DB00142,2918
DB06186,1493
DB01694,1656
DB00171,94
DB00157,3030
DB00114,55034
DB04315,1915
DB00126,121642
DB08896,4921
DB04315,26225
DB09051,2588
DB00716,2357
DB00786,56547
DB00145,219970
DB00313,9734
DB06603,9734
DB05383,7078
DB03434,10578
DB04527,10747
DB00048,1281
DB00162,145226
DB05459,51561
DB00163,1606
DB00157,2747
DB00142,2747
DB04352,53343
DB02379,53343
DB04272,59338
DB00157,4696
DB04825,85366
DB04400,5092
DB01196,4130
DB00123,3735
DB00157,4709
DB03721,563
DB01942,1487
DB00075,916
DB03988,116
DB08848,6538
DB01327,5444
DB07821,5050
DB02189,1791
DB00071,3118
DB03754,79661
DB05147,7280
DB00163,5516
DB00144,1608
DB00138,11136
DB05760,797
DB00167,36
DB00313,36
DB00131,5565
DB00945,5565
DB09069,30
DB04315,7879
DB00201,5158
DB02325,54
DB07970,2045
DB00172,11254
DB00143,257202
DB00159,2864
DB02201,6388
DB05005,10803
DB00129,83884
DB00142,2572
DB02967,1178
DB02983,1178
DB00143,2880
DB03983,6821
DB00157,622
DB05235,1428
DB00143,2949
DB00126,55239
DB00945,3309
DB00025,3309
DB04216,9262
DB00122,1119
DB01016,10060
DB00171,10060
DB00157,4704
DB08896,2444
DB01782,7272
DB03292,5723
DB00157,219
DB08378,140465
DB00786,10893
DB00321,4915
DB00130,5188
DB00142,5188
DB00157,4724
DB00583,6584
DB08888,2335
DB00148,6535
DB08342,126003
DB04315,9367
DB03793,9367
DB00786,4326
DB03247,51179
DB00151,51380
DB00114,51380
DB01045,6579
DB00627,338442
DB00162,9227
DB04530,8724
DB00761,10723
DB00128,159
DB00098,3685
DB03994,306
DB00122,162466
DB00898,3763
DB01159,3763
DB01769,1414
DB04851,340273
DB00087,1043
DB00171,439
DB01136,2697
DB00157,4710
DB05206,183
DB07045,3312
DB00174,79731
DB00709,5833
DB00145,212
DB06372,3552
DB00630,5775
DB00143,2678
DB08889,5698
DB00157,4708
DB00157,2819
DB00761,9990
DB00157,4718
DB01136,4718
DB00083,388
DB06098,7419
DB01375,7419
DB05018,2717
DB08848,6540
DB01356,3613
DB00172,5480
DB01694,54210
DB00150,121278
DB00201,5591
DB05210,5591
DB07171,1889
DB00142,6506
DB01050,2169
DB04464,1346
DB02659,1346
DB02196,6675
DB03397,6675
DB07045,573
DB00157,3421
DB03088,6355
DB01827,3958
DB00142,2028
DB00143,4259
DB00157,1717
DB05305,3596
DB01812,9957
DB04447,8312
DB00162,9249
DB00583,788
DB02059,23410
DB00720,293
DB00130,343641
DB01756,22934
DB00141,51172
DB00182,9607
DB02613,5408
DB00062,6288
DB00064,6288
DB01020,2977
DB00435,2977
DB06637,3738
DB00171,65061
DB00786,118856
DB00048,1280
DB00139,56670
DB08038,5650
DB00583,123096
DB03796,3174
DB00121,5095
DB01025,3562
DB00033,3459
DB08908,9817
DB00144,9791
DB01660,10295
DB08373,7356
DB00157,4731
DB00031,3856
DB00142,79751
DB00128,10606
DB04132,2953
DB00143,2879
DB00895,2207
DB04272,9146
DB04487,3627
DB03374,389434
DB01942,87769
DB02542,7314
DB01992,2648
DB00163,266629
DB00168,80834
DB00144,10396
DB00648,2230
DB04751,6195
DB05033,8754
DB05317,2222
DB00114,8879
DB00098,920
DB00039,3339
DB05036,23293
DB05869,3146
DB00126,54681
DB06692,3816
DB00142,2917
DB00157,4705
DB00716,5729
DB00129,10166
DB00166,11019
DB01785,3422
DB00157,223
DB00114,55304
DB00144,81490
DB00157,4716
DB04395,11004
DB00162,6017
DB02527,5577
DB00627,23475
DB05764,572
DB02175,6626
DB04736,114771
DB00119,9122
DB00157,4714
DB00135,51067
DB06637,3743
DB00145,2617
DB00825,79054
